Zone,Latitude,Longitude,Elevation,Urban Density,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp,Flood?,Flood Risk
Expo 2020 Site,24.95351,55.038,12.0,0,25,41.653842517916004,7.151148000721097,0.22025901078231414,1.270940426406359,42.5095350827748,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,91.50481591704653,6.266630611774855,0.32994817060529724,2.733024934110771,20.722230903299828,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,93.59254414382754,1.3752118780933542,0.9325849869279501,10.36538301633686,43.90689402392378,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,44.12118316499252,0.5779364316988778,0.8824070452918261,3.8171888821484825,32.014626373224345,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,46.20440138911782,9.090073155600315,0.25920363846106553,0.8820601720523729,36.44434569606672,1,1
Mirdif,25.2203,55.4162,8.0,1,48,80.85647243630996,7.070285086018918,0.7076070385825073,5.793713883853147,22.96563373496156,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,80.28250794657872,7.115704628878948,0.6930435204736218,10.696787532082055,23.392800578577344,1,1
Mirdif,25.2203,55.4162,8.0,1,48,87.42671447608203,5.4956266088420636,0.4799622113492735,3.2991139716971722,40.80093159648537,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,48.71651604802723,2.8534363493329264,0.514751582357391,2.0329131819169133,43.23248307894341,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,77.7185920843844,6.770274998720806,0.3451402130574006,6.594094241909312,19.474501847171616,1,1
International City,25.1634,55.4179,6.5,1,45,56.28682981709333,0.748302651877476,0.9715545227225196,4.8373734890250955,24.24287183124541,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,95.89754144994862,8.418000975337467,0.02272428412768157,2.1309626396897796,34.9551254254746,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,84.74163707458393,6.602834429081922,0.806899907016733,6.80178141651295,29.684355648601358,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,67.52234300994564,6.886809552301852,0.7194378478738439,10.61113639825123,25.918816130226705,0,0
Mirdif,25.2203,55.4162,8.0,1,48,51.405930806863154,4.542315562119256,0.9551768741002019,3.3588881089746687,36.852036601101574,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,37.672113877298386,1.1070004787345389,0.8068528535642566,10.846719500894999,15.10937358929661,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,34.12924046379279,3.644371071002962,0.13931091874649304,8.679756651135065,41.01714138919757,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,40.97397653938121,4.208664017919858,0.8101956037611368,10.592845839119116,18.404056532461915,0,0
International City,25.1634,55.4179,6.5,1,45,32.49451549555105,8.703655020887462,0.7035805337401461,8.913055243705081,26.356183029349296,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,43.579886634770844,7.20636811616602,0.31593900752896553,3.8540923503105393,20.200728623133557,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,98.19851811293069,3.8551265969553095,0.040409612120907545,3.7636484475189445,19.7249560215738,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,45.260963134009565,3.4905243498494185,0.07745910804447742,10.417939668766849,34.07327093386942,0,0
Mirdif,25.2203,55.4162,8.0,1,48,83.87791868572104,7.803709849962778,0.10511493982989673,3.63211133608445,44.08928077409156,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,48.785508415355665,6.994719510747221,0.9816280561986455,2.6649007937690934,21.78631549262389,0,0
International City,25.1634,55.4179,6.5,1,45,66.9837576361665,9.889721759881478,0.3165727550261823,9.452029296906462,15.649650994170422,0,0
Mirdif,25.2203,55.4162,8.0,1,48,73.29987886666675,0.2643603405304351,0.8919041717122881,0.6480605473344161,41.74544169580931,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,75.8992362249637,3.912872548836641,0.8572603068008481,8.43266459459026,43.89792074554455,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,87.4851628436667,6.664129928071235,0.4843041501283526,7.993959050699404,34.46794829941216,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,47.26693660514797,3.600159350542642,0.12678243898471708,5.386623689609085,34.81958828272825,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,63.33115147560903,4.490627227360414,0.1936006423835651,10.651260838412776,44.67757445240899,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,74.9386809671702,7.765202728519295,0.22229793938862996,11.683050098059285,33.601735987106466,0,0
Mirdif,25.2203,55.4162,8.0,1,48,99.66280123627924,6.038250141263827,0.5052465805993893,9.293833180956279,33.43656713188523,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,85.45464862286347,8.149066331267376,0.9082899817855549,7.426466945415731,37.06184533791104,0,0
Mirdif,25.2203,55.4162,8.0,1,48,57.673045377415804,8.834538674405158,0.043696585162771084,2.9499275313231674,44.99948954197557,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,96.18064220698834,4.945458631821305,0.600741939485697,3.3455950796848772,30.1416401163008,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,82.6769168747166,3.960374363555952,0.0150758182989158,5.543964049441387,19.36596078490598,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,84.28437867067768,7.21422013794223,0.006376195476227586,1.0575947040692668,38.169484545932534,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,55.444734970965754,9.16173790158688,0.29001760990898084,8.976470520331027,43.2924719344047,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,94.35848895326785,7.772912386625807,0.950268593671956,10.172761144825484,25.69039125941451,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,95.70288637020374,8.208934531125038,0.3702505418022223,3.3539088751769857,29.190447125996485,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,30.46765281800452,9.313510749758166,0.828323459484964,7.231542620770062,43.71834235595843,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,80.45880772945256,4.760670273172539,0.6574782026675815,3.548999554980566,15.252487968493307,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,70.92214495721609,2.644216961072713,0.7863967561684243,9.133333143485679,18.762514216255937,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,86.31119813741029,4.824155126456836,0.3488640775548797,8.208794834458015,31.448225318654124,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,70.72240327405248,6.567515045848174,0.5617921226828536,9.1360350293578,28.862578429055112,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,96.63556023746759,5.570200476471555,0.12610128946189714,8.308563568021375,30.975721184021992,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,91.26088696992818,1.2548002545838222,0.3617044540599983,8.506130669445863,18.415239389322068,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,48.321410967387465,7.3908437757266405,0.7125637067753584,4.569882195510376,28.3900494381144,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,61.85040272776852,3.6768853305158924,0.5859753541306768,1.3582636987997145,41.220708443683435,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,68.18142736779672,1.7184372645166368,0.644965776013856,9.370290780439687,20.91919650844865,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,62.95421049719358,9.379733525348145,0.9561901875839165,5.038011084573286,34.501537232782134,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,90.0714605083354,7.296435912392737,0.05874613956128416,5.207621697054938,40.866285242474746,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,66.97675717787334,2.5420443317443553,0.44677963106212515,0.7895692802556393,25.355401011427368,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,91.52416597137946,4.356363800496044,0.00978369570519344,8.354457582343736,38.342580028241755,0,0
Dubai Marina,25.08,55.14,6.0,2,42,97.26983077099142,9.774933552900679,0.9249609358183837,5.996109498194919,17.40453655191349,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,98.30795686355962,6.462298864283137,0.26708229804186157,5.189193420768305,20.824777399661873,1,1
Mirdif,25.2203,55.4162,8.0,1,48,88.11486984012143,4.593320825070807,0.38627798046300266,0.3445983129555166,25.548620504630314,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,43.04464737812449,9.350789810600805,0.5798005525311093,1.773515422136601,37.13484941589316,1,1
Dubai Marina,25.08,55.14,6.0,2,42,73.70672476290618,4.1362181440264125,0.04950863808414041,1.1455914624924168,37.19252459531434,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,80.43435256229185,9.668087502066863,0.47480957555112535,2.0544537318849856,31.830248474058127,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,75.58647841851183,5.224651075927243,0.4358219079272958,2.1147529855271854,25.517095937510696,1,1
Mirdif,25.2203,55.4162,8.0,1,48,56.34548414681008,8.161924360055789,0.8333804156404314,7.069378108577606,31.681150624335363,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,72.27503178283854,5.41858837425394,0.46808740292534246,9.063737092248367,40.00727580891888,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,66.42760609082507,1.8759541662333146,0.871066166990523,8.319735978833831,40.488627098445264,0,0
Dubai Marina,25.08,55.14,6.0,2,42,49.785486539170506,0.8948698622320994,0.9109540081438482,6.672018334373213,20.527724237313283,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,34.85530587901741,0.8462683835438556,0.8565482870317629,2.517437564250602,37.89300065909404,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,78.51573634036734,7.175974618891066,0.6098394229641204,4.941966496709275,22.888287910105834,1,1
Deira,25.276987,55.296249,4.0,2,55,32.12270197387688,1.072918170432341,0.10472378841437557,5.76265497245517,38.699096145972206,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,84.65792594315283,3.729428135517362,0.9863786324770162,2.0006233070364963,17.632003892065512,1,1
Deira,25.276987,55.296249,4.0,2,55,63.93038189343501,6.050181450806563,0.7717858276893054,3.257930307206695,23.35635760621621,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,86.39372233441233,4.467012024623358,0.9933105656545458,0.8647646146912615,40.10303683243447,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,34.982795386739014,1.3338832243923027,0.19563270315180004,10.917832345057704,34.972834497563944,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,79.72341374639504,4.688209431083301,0.7286513952592806,11.606724330595615,21.14806704190773,1,1
Deira,25.276987,55.296249,4.0,2,55,97.02086359213877,3.9473588243587523,0.12756664574023335,2.5134993077458097,31.670836812419502,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,97.01468184365768,7.499775367309466,0.730115796318013,11.489070299581696,35.66684121231235,1,1
Mirdif,25.2203,55.4162,8.0,1,48,60.358374328542794,8.591815307326758,0.4624073063388582,5.218754781235878,31.454312264706804,1,1
Dubai Marina,25.08,55.14,6.0,2,42,48.8141533809259,7.355301479385211,0.9935955536916492,1.8040218177298772,20.488052496303336,1,1
International City,25.1634,55.4179,6.5,1,45,84.6587193264296,5.808276042439221,0.7763326143081621,7.163190909799443,42.169971285346094,1,1
Dubai Marina,25.08,55.14,6.0,2,42,54.86160079972906,8.344971295935864,0.4256371868049328,2.5930804107383367,29.72468532977652,1,1
Mirdif,25.2203,55.4162,8.0,1,48,78.34604422172917,4.731357664988897,0.28272384320192023,4.9798988530650945,22.850404533890888,1,1
Dubai Marina,25.08,55.14,6.0,2,42,41.406993155997064,7.55936979463992,0.9666248405880349,1.9771375930436088,26.22239322413473,1,1
Mirdif,25.2203,55.4162,8.0,1,48,44.72708078636258,1.4800975296253494,0.16487921237124092,0.7881449531495526,18.287267202421013,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,99.44036801632797,1.5069246434554218,0.330648155357006,9.385663246192417,18.6676148606118,1,1
Deira,25.276987,55.296249,4.0,2,55,75.00974200794559,2.291529353166053,0.20086545960585211,1.950925655365022,38.51525925929253,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,68.08720625880659,5.201245284049978,0.4910393872492964,10.195225513741507,15.20798827703241,1,1
Mirdif,25.2203,55.4162,8.0,1,48,50.738361411173315,2.653765793355074,0.9355769831201884,8.060227970949681,36.910105652169506,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,52.033843819065254,5.092086520401074,0.5087352030769321,1.6353579348530887,18.66723438441833,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,46.062250463772614,4.551005413084141,0.1860798289179305,6.956357999105154,21.0572241196042,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,75.03641328054879,0.7320101369265308,0.33505166046381885,10.46223226070148,40.06419620149537,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,87.86718069082542,8.480297250347235,0.7174206203391773,6.11713411956387,24.309826007077866,1,1
Deira,25.276987,55.296249,4.0,2,55,93.08599617444426,3.8803720533107233,0.5547860627585784,7.7743123436754695,18.789635413377813,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,77.5244973814898,6.775623071575626,0.34227447189326665,7.540663302516723,42.239625094030615,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,81.4668444334361,0.19445862535390712,0.4421844862827923,5.458743723378525,16.100811900103768,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,85.77166931243487,5.223698298327425,0.03523626416037273,4.234578972824385,42.6575315675069,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,56.62291481276915,5.378038348964463,0.3450051334253048,11.683632818256424,43.046023860053296,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,71.28781793671162,8.947505897851114,0.5948702312511409,2.369886277995869,18.662477521292324,1,1
International City,25.1634,55.4179,6.5,1,45,66.6267572102044,3.8518958904747604,0.3176670835306219,11.231098141916313,31.109629307384598,0,0
Deira,25.276987,55.296249,4.0,2,55,65.8899110344855,6.982102107640803,0.7139829423882849,8.535949175060647,42.524757141184494,1,1
International City,25.1634,55.4179,6.5,1,45,65.37282650589916,7.178009417251365,0.9359803480370951,6.355901837705537,15.615522837987246,1,1
Deira,25.276987,55.296249,4.0,2,55,49.05345563721744,3.8032102618542685,0.06622673514678867,5.232953898843016,34.237201711395755,0,0
Deira,25.276987,55.296249,4.0,2,55,81.51106361138483,0.07762986691771112,0.8322780342805205,7.292843066348454,15.158281972459712,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,47.89701028021386,2.035716804282398,0.6319808767916989,2.0273593794151754,35.9815994558666,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,33.030593242040716,4.778914337737393,0.7453370882926126,3.7162138921537884,31.178556316334088,1,1
International City,25.1634,55.4179,6.5,1,45,57.57877653661865,6.7073588547275484,0.042421842698992074,5.697000185107641,44.50830340769156,0,0
Mirdif,25.2203,55.4162,8.0,1,48,79.42176361440261,5.576187482899815,0.3443622875491782,10.341795177595477,16.272184193571782,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,99.02475369245235,7.370531507946306,0.35093931453461524,3.419880027819866,37.46894025621697,1,1
Mirdif,25.2203,55.4162,8.0,1,48,93.37400754171333,2.3198566905512683,0.6908227299217534,6.677676438737454,37.897806583229084,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,48.262432325632346,5.292165813498889,0.15184674387247687,1.8450280104655237,15.132476758135363,0,0
Mirdif,25.2203,55.4162,8.0,1,48,52.90018498023794,6.312771082433837,0.2998407268278269,5.15125004601166,40.62176539209288,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,73.32996253783915,0.606499105127809,0.9167227907252846,3.970344653205961,30.398487689820236,1,1
Deira,25.276987,55.296249,4.0,2,55,56.86421970094747,3.9910853423685477,0.4437454694687264,9.040460788997551,37.63916186420397,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,99.83171584268071,5.264880456847162,0.6904842926512548,11.97204436443874,32.86009697858056,1,1
Mirdif,25.2203,55.4162,8.0,1,48,60.693156350315306,5.590512796590961,0.5144299716071052,7.571413312692501,28.419058524357208,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,54.91042086037694,3.126720160622046,0.8169273955524803,1.1905382747063578,18.67514768627521,1,1
Dubai Marina,25.08,55.14,6.0,2,42,84.6291168861633,2.670829955117706,0.20173953733146044,3.2078086646793444,22.627039965755202,1,1
Dubai Marina,25.08,55.14,6.0,2,42,37.09675058811851,4.446081306482959,0.21968993593544106,7.954276838360817,44.524775025078426,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,70.4845573144787,2.039262793317559,0.935477146957616,6.103232033478049,26.762021755753338,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,76.89657548955253,6.459306445660057,0.5123839466597974,3.1268283385092013,41.85175017227638,1,1
Mirdif,25.2203,55.4162,8.0,1,48,94.26567805381188,0.9157334535911754,0.9198100378058576,0.18569117010710867,39.5012049550946,1,1
Mirdif,25.2203,55.4162,8.0,1,48,95.273893785993,4.4409513656172415,0.5818951565894145,4.572694176984259,26.522690810450037,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,95.39361743396792,7.2118440677092535,0.8751398772519601,11.934949503805816,23.548076335938298,1,1
Deira,25.276987,55.296249,4.0,2,55,46.502971562533446,1.808492174059585,0.41078377919732656,6.11344321832981,27.667130302001212,1,1
Mirdif,25.2203,55.4162,8.0,1,48,71.67377298395516,5.020317983052869,0.8759277644729282,9.915341497707606,35.35546876444691,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,51.98471487547103,6.702921732396555,0.5031530054230632,0.02684779826880268,33.66452519115579,1,1
International City,25.1634,55.4179,6.5,1,45,75.21920875695332,3.558883609618034,0.08805075929949957,3.6220837469941243,42.525440957334155,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,71.42436215583669,8.798331539146707,0.46931569103367854,5.674653912894458,18.293509809207038,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,31.416910337874583,1.6499942605431173,0.15676413040067505,7.069914674881546,28.681277860466743,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,79.15007916959566,4.773322280234835,0.024573045653844106,7.846126605997284,43.957323320115734,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,51.81397053641853,0.09818541346107157,0.11328161680069149,10.258934021639606,40.2866981188714,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,61.66962175340939,6.254027607770548,0.864665711633124,10.878228760961209,21.5569799661621,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,83.05363107691568,3.613284583186831,0.7373152176446379,6.990520596846562,38.1227929192942,0,0
Dubai Marina,25.08,55.14,6.0,2,42,70.84742827845947,2.9837716800829095,0.46775061798870976,8.123953713127685,44.334489126718,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,97.68726342487845,0.34460218870073334,0.9208777755685852,11.16535187293875,36.32680888641345,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,90.21648533050342,9.62893645483807,0.993978046295749,9.918539137641305,16.40406823265176,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,69.59458013827233,5.655428885197779,0.3265189379671418,9.991552588958363,39.13126378453252,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,91.11964140139305,5.283167312031294,0.8093737826534885,2.6633157021925613,37.47407880167463,1,1
